i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_52706_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52711_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
OTU_52715_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52724_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_5274_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52744_16S	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0
OTU_52747_16S	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
OTU_5275_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52753_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52755_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU_52756_16S	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
OTU_52769_16S	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5277_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OTU_52793_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52795_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52800_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52802_16S	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0
OTU_52813_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52819_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52820_16S	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2
OTU_52823_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52824_16S	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52828_16S	1	1	1	0	0	0	2	1	1	0	0	0	1	2	0	1
OTU_52830_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52831_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52839_16S	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU_52846_16S	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_52848_16S	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1
OTU_52855_16S	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
OTU_52869_16S	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52871_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52876_16S	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_52877_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0
OTU_5288_16S	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1
OTU_52884_16S	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52888_16S	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU_5289_16S	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52895_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5290_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52904_16S	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_52906_16S	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
OTU_5291_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52912_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52914_16S	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_52915_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52919_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
OTU_52932_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52941_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52943_16S	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_52945_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52948_16S	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_52954_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52955_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52964_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52968_16S	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5297_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52973_16S	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_52974_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52975_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5298_16S	3	0	2	1	2	2	2	0	1	3	7	2	1	1	4	2
OTU_52989_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52991_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52992_16S	2	1	2	1	1	1	2	2	1	3	0	2	4	0	3	6
OTU_53_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53000_16S	2	3	5	4	2	5	3	2	4	5	6	4	6	1	3	3
OTU_53004_16S	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
OTU_53005_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53006_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53008_16S	1	3	0	0	1	0	0	2	0	1	0	0	0	0	0	1
OTU_53012_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53019_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5302_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53024_16S	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
OTU_53026_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53031_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
OTU_53036_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53038_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53041_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_53044_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_53050_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53052_16S	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_53056_16S	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53072_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53073_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53078_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53079_16S	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1
OTU_53080_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53081_16S	0	0	0	0	1	0	0	0	0	0	1	3	0	1	0	1
OTU_53083_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53085_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53086_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53089_16S	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_53093_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_531_16S	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU_53100_16S	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_53101_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53102_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_53105_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53109_16S	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2
OTU_53112_16S	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
OTU_53114_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53118_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53124_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53136_16S	0	1	0	0	1	0	0	0	0	0	2	1	0	0	1	1
OTU_53139_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53140_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53146_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53152_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53154_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53155_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53157_16S	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_53160_16S	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
OTU_53167_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53169_16S	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_53173_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53175_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53186_16S	0	0	1	1	0	1	0	0	1	1	1	0	1	0	5	0
OTU_53197_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53199_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_532_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53203_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53204_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53205_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53208_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53209_16S	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_53211_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53212_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53221_16S	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
OTU_53233_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53234_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53248_16S	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5325_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53250_16S	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1
OTU_53252_16S	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
OTU_53254_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53255_16S	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53258_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53261_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_53263_16S	2	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0
OTU_53268_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53277_16S	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_53282_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53285_16S	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
OTU_53287_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53288_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53299_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_533_16S	1	7	4	5	2	4	7	5	0	3	9	5	4	1	5	5
OTU_53303_16S	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_53310_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53313_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_5333_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53336_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53338_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53339_16S	0	0	0	1	0	1	2	1	0	0	0	1	0	1	0	1
OTU_5334_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53340_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_53341_16S	0	1	0	0	1	0	0	0	1	0	0	3	0	0	0	1
OTU_53346_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53347_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5335_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53351_16S	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
OTU_53352_16S	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_5336_16S	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53360_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53361_16S	2	2	0	0	0	3	2	0	1	0	0	0	0	1	0	1
OTU_53369_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_5337_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53371_16S	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1
OTU_53374_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5338_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53380_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_53386_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53391_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53393_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53394_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53398_16S	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0
OTU_53399_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53402_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53404_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53415_16S	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_53417_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53418_16S	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5342_16S	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0
OTU_53420_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53421_16S	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_53423_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU_53431_16S	0	0	2	0	1	0	1	0	0	0	1	1	0	0	0	0
OTU_53432_16S	5	2	8	6	4	3	7	5	16	6	1	7	4	3	3	5
OTU_53438_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53445_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53448_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53449_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5345_16S	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	2
OTU_53450_16S	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_53458_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53462_16S	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_53468_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_5347_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53477_16S	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU_53478_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53480_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53482_16S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53484_16S	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53489_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_5349_16S	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
OTU_53490_16S	0	0	0	0	1	2	0	0	1	1	0	2	0	0	2	0
OTU_53495_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_53500_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53506_16S	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0
OTU_53507_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5351_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53518_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53519_16S	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_53527_16S	0	2	1	2	0	0	0	1	1	0	1	0	1	0	0	0
OTU_53535_16S	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_53537_16S	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_53539_16S	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0
OTU_53545_16S	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53548_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53551_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_53553_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
OTU_53555_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53559_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5356_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53560_16S	1	1	1	0	0	1	1	1	3	1	4	0	1	1	1	2
OTU_53566_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53568_16S	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU_53579_16S	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0
OTU_53582_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53588_16S	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53593_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53594_16S	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
OTU_5360_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53603_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53607_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53608_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53609_16S	2	0	0	1	1	1	1	3	1	1	0	2	0	1	3	2
OTU_53612_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53616_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53621_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53622_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53630_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53634_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_53635_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53640_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53645_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53646_16S	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0
OTU_53647_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5365_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53658_16S	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_53663_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53664_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53674_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53676_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_53679_16S	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_53682_16S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53684_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53687_16S	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_53699_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53700_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53705_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53711_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53713_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53719_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_5372_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53722_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5373_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5374_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53747_16S	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_53756_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53769_16S	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_5377_16S	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0
OTU_53777_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_53778_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53783_16S	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53785_16S	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5379_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53798_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_53801_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53804_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_53805_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53806_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_53808_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU_53809_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53823_16S	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2
OTU_53824_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53825_16S	0	2	1	0	2	0	0	0	0	1	0	1	0	0	0	1
OTU_53830_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53833_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_53837_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_5384_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53844_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53847_16S	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
OTU_53851_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53852_16S	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53853_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53855_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53858_16S	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_53871_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_53872_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_53874_16S	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_53882_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53886_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_5389_16S	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1
OTU_53890_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_53892_16S	2	0	0	0	1	0	0	2	2	0	0	0	0	1	1	0
OTU_53897_16S	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_53898_16S	0	1	0	1	0	3	4	3	6	3	0	4	3	4	3	3
OTU_53909_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_5391_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_53913_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53915_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53926_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_53933_16S	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1
OTU_53937_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_5394_16S	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0
OTU_53941_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_53944_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53951_16S	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_53952_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_53958_16S	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	1
OTU_53961_16S	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_53962_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53972_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5398_16S	5	5	0	6	0	9	4	8	6	5	3	3	8	7	4	3
OTU_53995_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_54_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_54000_16S	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
OTU_54002_16S	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0
OTU_54003_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_54011_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_54015_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
